ba_name,freq,load_MW,market,timestamp
CAISO,1hr,20810.0,RT5M,2017-10-04 07:30:00+00:00
CAISO,1hr,19315.0,RT5M,2017-10-04 10:30:00+00:00
CAISO,1hr,24420.0,RT5M,2017-10-04 14:30:00+00:00
CAISO,1hr,24461.0,RT5M,2017-10-04 18:30:00+00:00
CAISO,1hr,25948.0,RT5M,2017-10-04 21:30:00+00:00
CAISO,1hr,24270.0,RT5M,2017-10-05 05:30:00+00:00
CAISO,1hr,19478.0,RT5M,2017-10-04 09:30:00+00:00
CAISO,1hr,24479.0,RT5M,2017-10-04 19:30:00+00:00
CAISO,1hr,28453.0,RT5M,2017-10-05 03:30:00+00:00
CAISO,1hr,26579.0,RT5M,2017-10-05 04:30:00+00:00
CAISO,1hr,22141.0,RT5M,2017-10-05 06:30:00+00:00
CAISO,1hr,24559.0,RT5M,2017-10-04 15:35:00+00:00
CAISO,1hr,26783.0,RT5M,2017-10-04 22:35:00+00:00
CAISO,1hr,27611.0,RT5M,2017-10-04 23:35:00+00:00
CAISO,1hr,29789.0,RT5M,2017-10-05 02:35:00+00:00
CAISO,1hr,20722.0,RT5M,2017-10-04 07:35:00+00:00
CAISO,1hr,26416.0,RT5M,2017-10-05 04:35:00+00:00
CAISO,1hr,19876.0,RT5M,2017-10-04 08:35:00+00:00
CAISO,1hr,19319.0,RT5M,2017-10-04 10:35:00+00:00
CAISO,1hr,24426.0,RT5M,2017-10-04 14:35:00+00:00
CAISO,1hr,28310.0,RT5M,2017-10-05 03:35:00+00:00
CAISO,1hr,24371.0,RT5M,2017-10-04 16:35:00+00:00
CAISO,1hr,21996.0,RT5M,2017-10-05 06:35:00+00:00
CAISO,1hr,19448.0,RT5M,2017-10-04 09:35:00+00:00
CAISO,1hr,25255.0,RT5M,2017-10-04 20:35:00+00:00
CAISO,1hr,28882.0,RT5M,2017-10-05 01:35:00+00:00
CAISO,1hr,24465.0,RT5M,2017-10-04 18:35:00+00:00
CAISO,1hr,24081.0,RT5M,2017-10-05 05:35:00+00:00
CAISO,1hr,19857.0,RT5M,2017-10-04 11:35:00+00:00
CAISO,1hr,25996.0,RT5M,2017-10-04 21:35:00+00:00
CAISO,1hr,21266.0,RT5M,2017-10-04 12:35:00+00:00
CAISO,1hr,23828.0,RT5M,2017-10-04 13:35:00+00:00
CAISO,1hr,24515.0,RT5M,2017-10-04 19:35:00+00:00
CAISO,1hr,27914.0,RT5M,2017-10-05 00:35:00+00:00
CAISO,1hr,24318.0,RT5M,2017-10-04 17:35:00+00:00
CAISO,1hr,25332.0,RT5M,2017-10-04 20:40:00+00:00
CAISO,1hr,26054.0,RT5M,2017-10-04 21:40:00+00:00
CAISO,1hr,26244.0,RT5M,2017-10-05 04:40:00+00:00
CAISO,1hr,23891.0,RT5M,2017-10-05 05:40:00+00:00
CAISO,1hr,24392.0,RT5M,2017-10-04 14:40:00+00:00
CAISO,1hr,27662.0,RT5M,2017-10-04 23:40:00+00:00
CAISO,1hr,29064.0,RT5M,2017-10-05 01:40:00+00:00
CAISO,1hr,29757.0,RT5M,2017-10-05 02:40:00+00:00
CAISO,1hr,19419.0,RT5M,2017-10-04 09:40:00+00:00
CAISO,1hr,19823.0,RT5M,2017-10-04 08:40:00+00:00
CAISO,1hr,23955.0,RT5M,2017-10-04 13:40:00+00:00
CAISO,1hr,24327.0,RT5M,2017-10-04 17:40:00+00:00
CAISO,1hr,24564.0,RT5M,2017-10-04 19:40:00+00:00
CAISO,1hr,26873.0,RT5M,2017-10-04 22:40:00+00:00
CAISO,1hr,27929.0,RT5M,2017-10-05 00:40:00+00:00
CAISO,1hr,21863.0,RT5M,2017-10-05 06:40:00+00:00
CAISO,1hr,28164.0,RT5M,2017-10-05 03:40:00+00:00
CAISO,1hr,24449.0,RT5M,2017-10-04 18:40:00+00:00
CAISO,1hr,19330.0,RT5M,2017-10-04 10:40:00+00:00
CAISO,1hr,24380.0,RT5M,2017-10-04 16:40:00+00:00
CAISO,1hr,21443.0,RT5M,2017-10-04 12:40:00+00:00
CAISO,1hr,20641.0,RT5M,2017-10-04 07:40:00+00:00
CAISO,1hr,19931.0,RT5M,2017-10-04 11:40:00+00:00
CAISO,1hr,24566.0,RT5M,2017-10-04 15:40:00+00:00
CAISO,1hr,24336.0,RT5M,2017-10-04 14:45:00+00:00
CAISO,1hr,24382.0,RT5M,2017-10-04 16:45:00+00:00
CAISO,1hr,26118.0,RT5M,2017-10-04 21:45:00+00:00
CAISO,1hr,27720.0,RT5M,2017-10-04 23:45:00+00:00
CAISO,1hr,24414.0,RT5M,2017-10-04 18:45:00+00:00
CAISO,1hr,28043.0,RT5M,2017-10-05 03:45:00+00:00
CAISO,1hr,26078.0,RT5M,2017-10-05 04:45:00+00:00
CAISO,1hr,29721.0,RT5M,2017-10-05 02:45:00+00:00
CAISO,1hr,23704.0,RT5M,2017-10-05 05:45:00+00:00
CAISO,1hr,20563.0,RT5M,2017-10-04 07:45:00+00:00
CAISO,1hr,19768.0,RT5M,2017-10-04 08:45:00+00:00
CAISO,1hr,19997.0,RT5M,2017-10-04 11:45:00+00:00
CAISO,1hr,21602.0,RT5M,2017-10-04 12:45:00+00:00
CAISO,1hr,24045.0,RT5M,2017-10-04 13:45:00+00:00
CAISO,1hr,24574.0,RT5M,2017-10-04 15:45:00+00:00
CAISO,1hr,19387.0,RT5M,2017-10-04 09:45:00+00:00
CAISO,1hr,24339.0,RT5M,2017-10-04 17:45:00+00:00
CAISO,1hr,24616.0,RT5M,2017-10-04 19:45:00+00:00
CAISO,1hr,27956.0,RT5M,2017-10-05 00:45:00+00:00
CAISO,1hr,19337.0,RT5M,2017-10-04 10:45:00+00:00
CAISO,1hr,26955.0,RT5M,2017-10-04 22:45:00+00:00
CAISO,1hr,29263.0,RT5M,2017-10-05 01:45:00+00:00
CAISO,1hr,21733.0,RT5M,2017-10-05 06:45:00+00:00
CAISO,1hr,25412.0,RT5M,2017-10-04 20:45:00+00:00
CAISO,1hr,19362.0,RT5M,2017-10-04 09:50:00+00:00
CAISO,1hr,20089.0,RT5M,2017-10-04 11:50:00+00:00
CAISO,1hr,24669.0,RT5M,2017-10-04 19:50:00+00:00
CAISO,1hr,27751.0,RT5M,2017-10-04 23:50:00+00:00
CAISO,1hr,27968.0,RT5M,2017-10-05 00:50:00+00:00
CAISO,1hr,24384.0,RT5M,2017-10-04 16:50:00+00:00
CAISO,1hr,25470.0,RT5M,2017-10-04 20:50:00+00:00
CAISO,1hr,23506.0,RT5M,2017-10-05 05:50:00+00:00
CAISO,1hr,24564.0,RT5M,2017-10-04 15:50:00+00:00
CAISO,1hr,19718.0,RT5M,2017-10-04 08:50:00+00:00
CAISO,1hr,27029.0,RT5M,2017-10-04 22:50:00+00:00
CAISO,1hr,24345.0,RT5M,2017-10-04 17:50:00+00:00
CAISO,1hr,20486.0,RT5M,2017-10-04 07:50:00+00:00
CAISO,1hr,19357.0,RT5M,2017-10-04 10:50:00+00:00
CAISO,1hr,21796.0,RT5M,2017-10-04 12:50:00+00:00
CAISO,1hr,29673.0,RT5M,2017-10-05 02:50:00+00:00
CAISO,1hr,21650.0,RT5M,2017-10-05 06:50:00+00:00
CAISO,1hr,24339.0,RT5M,2017-10-04 14:50:00+00:00
CAISO,1hr,24390.0,RT5M,2017-10-04 18:50:00+00:00
CAISO,1hr,26175.0,RT5M,2017-10-04 21:50:00+00:00
CAISO,1hr,29393.0,RT5M,2017-10-05 01:50:00+00:00
CAISO,1hr,27912.0,RT5M,2017-10-05 03:50:00+00:00
CAISO,1hr,25929.0,RT5M,2017-10-05 04:50:00+00:00
CAISO,1hr,24140.0,RT5M,2017-10-04 13:50:00+00:00
CAISO,1hr,24554.0,RT5M,2017-10-04 15:55:00+00:00
CAISO,1hr,24380.0,RT5M,2017-10-04 17:55:00+00:00
CAISO,1hr,26225.0,RT5M,2017-10-04 21:55:00+00:00
CAISO,1hr,27075.0,RT5M,2017-10-04 22:55:00+00:00
CAISO,1hr,19405.0,RT5M,2017-10-04 10:55:00+00:00
CAISO,1hr,24416.0,RT5M,2017-10-04 14:55:00+00:00
CAISO,1hr,24380.0,RT5M,2017-10-04 18:55:00+00:00
CAISO,1hr,25524.0,RT5M,2017-10-04 20:55:00+00:00
CAISO,1hr,27732.0,RT5M,2017-10-05 03:55:00+00:00
CAISO,1hr,24239.0,RT5M,2017-10-04 13:55:00+00:00
CAISO,1hr,24397.0,RT5M,2017-10-04 16:55:00+00:00
CAISO,1hr,24727.0,RT5M,2017-10-04 19:55:00+00:00
CAISO,1hr,27995.0,RT5M,2017-10-05 00:55:00+00:00
CAISO,1hr,21594.0,RT5M,2017-10-05 06:55:00+00:00
CAISO,1hr,20416.0,RT5M,2017-10-04 07:55:00+00:00
CAISO,1hr,22081.0,RT5M,2017-10-04 12:55:00+00:00
CAISO,1hr,27782.0,RT5M,2017-10-04 23:55:00+00:00
CAISO,1hr,25752.0,RT5M,2017-10-05 04:55:00+00:00
CAISO,1hr,19353.0,RT5M,2017-10-04 09:55:00+00:00
CAISO,1hr,23302.0,RT5M,2017-10-05 05:55:00+00:00
CAISO,1hr,19679.0,RT5M,2017-10-04 08:55:00+00:00
CAISO,1hr,29455.0,RT5M,2017-10-05 01:55:00+00:00
CAISO,1hr,29589.0,RT5M,2017-10-05 02:55:00+00:00
CAISO,1hr,20241.0,RT5M,2017-10-04 11:55:00+00:00
CAISO,1hr,20389.0,RT5M,2017-10-05 08:00:00+00:00
CAISO,1hr,19361.0,RT5M,2017-10-05 10:00:00+00:00
CAISO,1hr,28664.0,RT5M,2017-10-06 00:00:00+00:00
CAISO,1hr,23467.0,RT5M,2017-10-06 06:00:00+00:00
CAISO,1hr,24354.0,RT5M,2017-10-05 14:00:00+00:00
CAISO,1hr,24884.0,RT5M,2017-10-05 18:00:00+00:00
CAISO,1hr,24751.0,RT5M,2017-10-05 16:00:00+00:00
CAISO,1hr,29902.0,RT5M,2017-10-06 03:00:00+00:00
CAISO,1hr,22311.0,RT5M,2017-10-05 13:00:00+00:00
CAISO,1hr,27491.0,RT5M,2017-10-05 22:00:00+00:00
CAISO,1hr,24626.0,RT5M,2017-10-05 17:00:00+00:00
CAISO,1hr,26499.0,RT5M,2017-10-05 21:00:00+00:00
CAISO,1hr,28077.0,RT5M,2017-10-06 04:00:00+00:00
CAISO,1hr,25177.0,RT5M,2017-10-05 19:00:00+00:00
CAISO,1hr,19754.0,RT5M,2017-10-05 09:00:00+00:00
CAISO,1hr,30263.0,RT5M,2017-10-06 02:00:00+00:00
CAISO,1hr,25839.0,RT5M,2017-10-06 05:00:00+00:00
CAISO,1hr,19372.0,RT5M,2017-10-05 11:00:00+00:00
CAISO,1hr,20297.0,RT5M,2017-10-05 12:00:00+00:00
CAISO,1hr,24462.0,RT5M,2017-10-05 15:00:00+00:00
CAISO,1hr,25776.0,RT5M,2017-10-05 20:00:00+00:00
CAISO,1hr,28299.0,RT5M,2017-10-05 23:00:00+00:00
CAISO,1hr,29074.0,RT5M,2017-10-06 01:00:00+00:00
CAISO,1hr,21510.0,RT5M,2017-10-05 07:00:00+00:00
CAISO,1hr,20322.0,RT5M,2017-10-05 08:05:00+00:00
CAISO,1hr,19356.0,RT5M,2017-10-05 10:05:00+00:00
CAISO,1hr,28749.0,RT5M,2017-10-06 00:05:00+00:00
CAISO,1hr,23279.0,RT5M,2017-10-06 06:05:00+00:00
CAISO,1hr,21367.0,RT5M,2017-10-05 07:05:00+00:00
CAISO,1hr,19715.0,RT5M,2017-10-05 09:05:00+00:00
CAISO,1hr,19416.0,RT5M,2017-10-05 11:05:00+00:00
CAISO,1hr,24786.0,RT5M,2017-10-05 16:05:00+00:00
CAISO,1hr,29051.0,RT5M,2017-10-06 01:05:00+00:00
CAISO,1hr,24502.0,RT5M,2017-10-05 15:05:00+00:00
CAISO,1hr,26562.0,RT5M,2017-10-05 21:05:00+00:00
CAISO,1hr,22619.0,RT5M,2017-10-05 13:05:00+00:00
CAISO,1hr,27552.0,RT5M,2017-10-05 22:05:00+00:00
CAISO,1hr,20447.0,RT5M,2017-10-05 12:05:00+00:00
CAISO,1hr,24655.0,RT5M,2017-10-05 17:05:00+00:00
CAISO,1hr,24924.0,RT5M,2017-10-05 18:05:00+00:00
CAISO,1hr,30279.0,RT5M,2017-10-06 02:05:00+00:00
CAISO,1hr,29803.0,RT5M,2017-10-06 03:05:00+00:00
CAISO,1hr,27880.0,RT5M,2017-10-06 04:05:00+00:00
CAISO,1hr,25204.0,RT5M,2017-10-05 19:05:00+00:00
CAISO,1hr,25853.0,RT5M,2017-10-05 20:05:00+00:00
CAISO,1hr,28381.0,RT5M,2017-10-05 23:05:00+00:00
CAISO,1hr,25591.0,RT5M,2017-10-06 05:05:00+00:00
CAISO,1hr,24450.0,RT5M,2017-10-05 14:05:00+00:00
CAISO,1hr,20583.0,RT5M,2017-10-05 12:10:00+00:00
CAISO,1hr,27622.0,RT5M,2017-10-05 22:10:00+00:00
CAISO,1hr,21250.0,RT5M,2017-10-05 07:10:00+00:00
CAISO,1hr,28885.0,RT5M,2017-10-06 00:10:00+00:00
CAISO,1hr,20258.0,RT5M,2017-10-05 08:10:00+00:00
CAISO,1hr,24500.0,RT5M,2017-10-05 14:10:00+00:00
CAISO,1hr,19353.0,RT5M,2017-10-05 10:10:00+00:00
CAISO,1hr,25226.0,RT5M,2017-10-05 19:10:00+00:00
CAISO,1hr,28430.0,RT5M,2017-10-05 23:10:00+00:00
CAISO,1hr,30240.0,RT5M,2017-10-06 02:10:00+00:00
CAISO,1hr,27705.0,RT5M,2017-10-06 04:10:00+00:00
CAISO,1hr,25364.0,RT5M,2017-10-06 05:10:00+00:00
CAISO,1hr,24529.0,RT5M,2017-10-05 15:10:00+00:00
CAISO,1hr,26627.0,RT5M,2017-10-05 21:10:00+00:00
CAISO,1hr,19668.0,RT5M,2017-10-05 09:10:00+00:00
CAISO,1hr,29104.0,RT5M,2017-10-06 01:10:00+00:00
CAISO,1hr,22866.0,RT5M,2017-10-05 13:10:00+00:00
CAISO,1hr,24951.0,RT5M,2017-10-05 18:10:00+00:00
CAISO,1hr,29484.0,RT5M,2017-10-06 03:10:00+00:00
CAISO,1hr,23118.0,RT5M,2017-10-06 06:10:00+00:00
CAISO,1hr,19462.0,RT5M,2017-10-05 11:10:00+00:00
CAISO,1hr,24666.0,RT5M,2017-10-05 17:10:00+00:00
CAISO,1hr,25905.0,RT5M,2017-10-05 20:10:00+00:00
CAISO,1hr,24723.0,RT5M,2017-10-05 16:10:00+00:00
CAISO,1hr,24979.0,RT5M,2017-10-05 18:15:00+00:00
CAISO,1hr,25947.0,RT5M,2017-10-05 20:15:00+00:00
CAISO,1hr,28482.0,RT5M,2017-10-05 23:15:00+00:00
CAISO,1hr,29280.0,RT5M,2017-10-06 03:15:00+00:00
CAISO,1hr,26695.0,RT5M,2017-10-05 21:15:00+00:00
CAISO,1hr,30212.0,RT5M,2017-10-06 02:15:00+00:00
CAISO,1hr,22970.0,RT5M,2017-10-06 06:15:00+00:00
CAISO,1hr,24534.0,RT5M,2017-10-05 14:15:00+00:00
CAISO,1hr,23098.0,RT5M,2017-10-05 13:15:00+00:00
CAISO,1hr,25245.0,RT5M,2017-10-05 19:15:00+00:00
CAISO,1hr,21153.0,RT5M,2017-10-05 07:15:00+00:00
CAISO,1hr,20195.0,RT5M,2017-10-05 08:15:00+00:00
CAISO,1hr,24617.0,RT5M,2017-10-05 16:15:00+00:00
CAISO,1hr,24670.0,RT5M,2017-10-05 17:15:00+00:00
CAISO,1hr,25146.0,RT5M,2017-10-06 05:15:00+00:00
CAISO,1hr,27698.0,RT5M,2017-10-05 22:15:00+00:00
CAISO,1hr,29001.0,RT5M,2017-10-06 00:15:00+00:00
CAISO,1hr,29180.0,RT5M,2017-10-06 01:15:00+00:00
CAISO,1hr,19501.0,RT5M,2017-10-05 11:15:00+00:00
CAISO,1hr,20711.0,RT5M,2017-10-05 12:15:00+00:00
CAISO,1hr,27563.0,RT5M,2017-10-06 04:15:00+00:00
CAISO,1hr,19621.0,RT5M,2017-10-05 09:15:00+00:00
CAISO,1hr,24552.0,RT5M,2017-10-05 15:15:00+00:00
CAISO,1hr,19345.0,RT5M,2017-10-05 10:15:00+00:00
CAISO,1hr,25989.0,RT5M,2017-10-05 20:20:00+00:00
CAISO,1hr,29263.0,RT5M,2017-10-06 01:20:00+00:00
CAISO,1hr,24510.0,RT5M,2017-10-05 14:20:00+00:00
CAISO,1hr,27411.0,RT5M,2017-10-06 04:20:00+00:00
CAISO,1hr,24529.0,RT5M,2017-10-05 16:20:00+00:00
CAISO,1hr,24680.0,RT5M,2017-10-05 17:20:00+00:00
CAISO,1hr,25269.0,RT5M,2017-10-05 19:20:00+00:00
CAISO,1hr,26823.0,RT5M,2017-10-05 21:20:00+00:00
CAISO,1hr,28528.0,RT5M,2017-10-05 23:20:00+00:00
CAISO,1hr,22816.0,RT5M,2017-10-06 06:20:00+00:00
CAISO,1hr,20152.0,RT5M,2017-10-05 08:20:00+00:00
CAISO,1hr,19575.0,RT5M,2017-10-05 09:20:00+00:00
CAISO,1hr,20842.0,RT5M,2017-10-05 12:20:00+00:00
CAISO,1hr,29027.0,RT5M,2017-10-06 00:20:00+00:00
CAISO,1hr,24575.0,RT5M,2017-10-05 15:20:00+00:00
CAISO,1hr,19547.0,RT5M,2017-10-05 11:20:00+00:00
CAISO,1hr,21055.0,RT5M,2017-10-05 07:20:00+00:00
CAISO,1hr,19324.0,RT5M,2017-10-05 10:20:00+00:00
CAISO,1hr,23324.0,RT5M,2017-10-05 13:20:00+00:00
CAISO,1hr,25005.0,RT5M,2017-10-05 18:20:00+00:00
CAISO,1hr,30240.0,RT5M,2017-10-06 02:20:00+00:00
CAISO,1hr,29167.0,RT5M,2017-10-06 03:20:00+00:00
CAISO,1hr,27769.0,RT5M,2017-10-05 22:20:00+00:00
CAISO,1hr,24934.0,RT5M,2017-10-06 05:20:00+00:00
CAISO,1hr,20959.0,RT5M,2017-10-05 07:25:00+00:00
CAISO,1hr,23516.0,RT5M,2017-10-05 13:25:00+00:00
CAISO,1hr,30249.0,RT5M,2017-10-06 02:25:00+00:00
CAISO,1hr,19540.0,RT5M,2017-10-05 09:25:00+00:00
CAISO,1hr,20971.0,RT5M,2017-10-05 12:25:00+00:00
CAISO,1hr,24593.0,RT5M,2017-10-05 15:25:00+00:00
CAISO,1hr,26049.0,RT5M,2017-10-05 20:25:00+00:00
CAISO,1hr,26969.0,RT5M,2017-10-05 21:25:00+00:00
CAISO,1hr,27832.0,RT5M,2017-10-05 22:25:00+00:00
CAISO,1hr,29047.0,RT5M,2017-10-06 00:25:00+00:00
CAISO,1hr,29054.0,RT5M,2017-10-06 03:25:00+00:00
CAISO,1hr,24730.0,RT5M,2017-10-06 05:25:00+00:00
CAISO,1hr,22685.0,RT5M,2017-10-06 06:25:00+00:00
CAISO,1hr,24443.0,RT5M,2017-10-05 14:25:00+00:00
CAISO,1hr,24528.0,RT5M,2017-10-05 16:25:00+00:00
CAISO,1hr,25028.0,RT5M,2017-10-05 18:25:00+00:00
CAISO,1hr,28562.0,RT5M,2017-10-05 23:25:00+00:00
CAISO,1hr,29400.0,RT5M,2017-10-06 01:25:00+00:00
CAISO,1hr,19308.0,RT5M,2017-10-05 10:25:00+00:00
CAISO,1hr,25315.0,RT5M,2017-10-05 19:25:00+00:00
CAISO,1hr,19598.0,RT5M,2017-10-05 11:25:00+00:00
CAISO,1hr,20117.0,RT5M,2017-10-05 08:25:00+00:00
CAISO,1hr,24696.0,RT5M,2017-10-05 17:25:00+00:00
CAISO,1hr,27251.0,RT5M,2017-10-06 04:25:00+00:00
CAISO,1hr,19650.0,RT5M,2017-10-05 11:30:00+00:00
CAISO,1hr,25051.0,RT5M,2017-10-05 18:30:00+00:00
CAISO,1hr,28938.0,RT5M,2017-10-06 03:30:00+00:00
CAISO,1hr,24536.0,RT5M,2017-10-06 05:30:00+00:00
CAISO,1hr,24710.0,RT5M,2017-10-05 17:30:00+00:00
CAISO,1hr,30247.0,RT5M,2017-10-06 02:30:00+00:00
CAISO,1hr,27088.0,RT5M,2017-10-06 04:30:00+00:00
CAISO,1hr,24521.0,RT5M,2017-10-05 16:30:00+00:00
CAISO,1hr,29051.0,RT5M,2017-10-06 00:30:00+00:00
CAISO,1hr,21092.0,RT5M,2017-10-05 12:30:00+00:00
CAISO,1hr,24605.0,RT5M,2017-10-05 15:30:00+00:00
CAISO,1hr,25362.0,RT5M,2017-10-05 19:30:00+00:00
CAISO,1hr,20862.0,RT5M,2017-10-05 07:30:00+00:00
CAISO,1hr,24387.0,RT5M,2017-10-05 14:30:00+00:00
CAISO,1hr,27091.0,RT5M,2017-10-05 21:30:00+00:00
CAISO,1hr,29570.0,RT5M,2017-10-06 01:30:00+00:00
CAISO,1hr,19504.0,RT5M,2017-10-05 09:30:00+00:00
CAISO,1hr,26104.0,RT5M,2017-10-05 20:30:00+00:00
CAISO,1hr,19300.0,RT5M,2017-10-05 10:30:00+00:00
CAISO,1hr,28590.0,RT5M,2017-10-05 23:30:00+00:00
CAISO,1hr,22554.0,RT5M,2017-10-06 06:30:00+00:00
CAISO,1hr,27888.0,RT5M,2017-10-05 22:30:00+00:00
CAISO,1hr,20070.0,RT5M,2017-10-05 08:30:00+00:00
CAISO,1hr,23702.0,RT5M,2017-10-05 13:30:00+00:00
CAISO,1hr,19305.0,RT5M,2017-10-05 10:35:00+00:00
CAISO,1hr,23875.0,RT5M,2017-10-05 13:35:00+00:00
CAISO,1hr,24391.0,RT5M,2017-10-05 14:35:00+00:00
CAISO,1hr,29735.0,RT5M,2017-10-06 01:35:00+00:00
CAISO,1hr,20769.0,RT5M,2017-10-05 07:35:00+00:00
CAISO,1hr,24521.0,RT5M,2017-10-05 16:35:00+00:00
CAISO,1hr,25415.0,RT5M,2017-10-05 19:35:00+00:00
CAISO,1hr,24728.0,RT5M,2017-10-05 17:35:00+00:00
CAISO,1hr,27153.0,RT5M,2017-10-05 21:35:00+00:00
CAISO,1hr,29040.0,RT5M,2017-10-06 00:35:00+00:00
CAISO,1hr,20006.0,RT5M,2017-10-05 08:35:00+00:00
CAISO,1hr,24619.0,RT5M,2017-10-05 15:35:00+00:00
CAISO,1hr,25073.0,RT5M,2017-10-05 18:35:00+00:00
CAISO,1hr,27946.0,RT5M,2017-10-05 22:35:00+00:00
CAISO,1hr,22420.0,RT5M,2017-10-06 06:35:00+00:00
CAISO,1hr,30234.0,RT5M,2017-10-06 02:35:00+00:00
CAISO,1hr,24341.0,RT5M,2017-10-06 05:35:00+00:00
CAISO,1hr,21226.0,RT5M,2017-10-05 12:35:00+00:00
CAISO,1hr,28619.0,RT5M,2017-10-05 23:35:00+00:00
CAISO,1hr,28820.0,RT5M,2017-10-06 03:35:00+00:00
CAISO,1hr,19469.0,RT5M,2017-10-05 09:35:00+00:00
CAISO,1hr,26164.0,RT5M,2017-10-05 20:35:00+00:00
CAISO,1hr,26927.0,RT5M,2017-10-06 04:35:00+00:00
CAISO,1hr,19706.0,RT5M,2017-10-05 11:35:00+00:00
CAISO,1hr,25480.0,RT5M,2017-10-05 19:40:00+00:00
CAISO,1hr,28009.0,RT5M,2017-10-05 22:40:00+00:00
CAISO,1hr,29907.0,RT5M,2017-10-06 01:40:00+00:00
CAISO,1hr,24149.0,RT5M,2017-10-06 05:40:00+00:00
CAISO,1hr,26757.0,RT5M,2017-10-06 04:40:00+00:00
CAISO,1hr,28696.0,RT5M,2017-10-06 03:40:00+00:00
CAISO,1hr,24750.0,RT5M,2017-10-05 17:40:00+00:00
CAISO,1hr,19299.0,RT5M,2017-10-05 10:40:00+00:00
CAISO,1hr,21372.0,RT5M,2017-10-05 12:40:00+00:00
CAISO,1hr,24386.0,RT5M,2017-10-05 14:40:00+00:00
CAISO,1hr,19948.0,RT5M,2017-10-05 08:40:00+00:00
CAISO,1hr,24532.0,RT5M,2017-10-05 16:40:00+00:00
CAISO,1hr,25092.0,RT5M,2017-10-05 18:40:00+00:00
CAISO,1hr,27225.0,RT5M,2017-10-05 21:40:00+00:00
CAISO,1hr,20685.0,RT5M,2017-10-05 07:40:00+00:00
CAISO,1hr,19437.0,RT5M,2017-10-05 09:40:00+00:00
CAISO,1hr,28647.0,RT5M,2017-10-05 23:40:00+00:00
CAISO,1hr,30193.0,RT5M,2017-10-06 02:40:00+00:00
CAISO,1hr,22283.0,RT5M,2017-10-06 06:40:00+00:00
CAISO,1hr,19774.0,RT5M,2017-10-05 11:40:00+00:00
CAISO,1hr,23974.0,RT5M,2017-10-05 13:40:00+00:00
CAISO,1hr,24637.0,RT5M,2017-10-05 15:40:00+00:00
CAISO,1hr,26232.0,RT5M,2017-10-05 20:40:00+00:00
CAISO,1hr,29084.0,RT5M,2017-10-06 00:40:00+00:00
CAISO,1hr,22154.0,RT5M,2017-10-06 06:45:00+00:00
CAISO,1hr,19890.0,RT5M,2017-10-05 08:45:00+00:00
CAISO,1hr,19853.0,RT5M,2017-10-05 11:45:00+00:00
CAISO,1hr,30094.0,RT5M,2017-10-06 01:45:00+00:00
CAISO,1hr,24043.0,RT5M,2017-10-05 13:45:00+00:00
CAISO,1hr,26304.0,RT5M,2017-10-05 20:45:00+00:00
CAISO,1hr,28681.0,RT5M,2017-10-05 23:45:00+00:00
CAISO,1hr,26593.0,RT5M,2017-10-06 04:45:00+00:00
CAISO,1hr,25109.0,RT5M,2017-10-05 18:45:00+00:00
CAISO,1hr,25551.0,RT5M,2017-10-05 19:45:00+00:00
CAISO,1hr,27303.0,RT5M,2017-10-05 21:45:00+00:00
CAISO,1hr,28077.0,RT5M,2017-10-05 22:45:00+00:00
CAISO,1hr,29145.0,RT5M,2017-10-06 00:45:00+00:00
CAISO,1hr,19404.0,RT5M,2017-10-05 09:45:00+00:00
CAISO,1hr,30151.0,RT5M,2017-10-06 02:45:00+00:00
CAISO,1hr,20604.0,RT5M,2017-10-05 07:45:00+00:00
CAISO,1hr,19285.0,RT5M,2017-10-05 10:45:00+00:00
CAISO,1hr,24546.0,RT5M,2017-10-05 16:45:00+00:00
CAISO,1hr,23987.0,RT5M,2017-10-06 05:45:00+00:00
CAISO,1hr,24370.0,RT5M,2017-10-05 14:45:00+00:00
CAISO,1hr,24776.0,RT5M,2017-10-05 17:45:00+00:00
CAISO,1hr,28575.0,RT5M,2017-10-06 03:45:00+00:00
CAISO,1hr,21502.0,RT5M,2017-10-05 12:45:00+00:00
CAISO,1hr,24655.0,RT5M,2017-10-05 15:45:00+00:00
CAISO,1hr,29176.0,RT5M,2017-10-06 00:50:00+00:00
CAISO,1hr,24129.0,RT5M,2017-10-05 13:50:00+00:00
CAISO,1hr,24562.0,RT5M,2017-10-05 16:50:00+00:00
CAISO,1hr,28137.0,RT5M,2017-10-05 22:50:00+00:00
CAISO,1hr,25128.0,RT5M,2017-10-05 18:50:00+00:00
CAISO,1hr,25622.0,RT5M,2017-10-05 19:50:00+00:00
CAISO,1hr,28442.0,RT5M,2017-10-06 03:50:00+00:00
CAISO,1hr,22026.0,RT5M,2017-10-06 06:50:00+00:00
CAISO,1hr,20526.0,RT5M,2017-10-05 07:50:00+00:00
CAISO,1hr,19377.0,RT5M,2017-10-05 09:50:00+00:00
CAISO,1hr,21674.0,RT5M,2017-10-05 12:50:00+00:00
CAISO,1hr,24372.0,RT5M,2017-10-05 14:50:00+00:00
CAISO,1hr,24801.0,RT5M,2017-10-05 17:50:00+00:00
CAISO,1hr,23840.0,RT5M,2017-10-06 05:50:00+00:00
CAISO,1hr,30201.0,RT5M,2017-10-06 01:50:00+00:00
CAISO,1hr,19966.0,RT5M,2017-10-05 11:50:00+00:00
CAISO,1hr,24677.0,RT5M,2017-10-05 15:50:00+00:00
