ba_name,freq,fuel_name,gen_MW,market,timestamp
CAISO,1hr,other,19526.37,DAHR,2017-10-19 04:00:00+00:00
CAISO,1hr,other,16754.35,DAHR,2017-10-19 05:00:00+00:00
CAISO,1hr,other,14160.720000000001,DAHR,2017-10-19 06:00:00+00:00
CAISO,1hr,other,12806.710000000001,DAHR,2017-10-19 07:00:00+00:00
CAISO,1hr,other,12107.47,DAHR,2017-10-19 08:00:00+00:00
CAISO,1hr,other,11732.9,DAHR,2017-10-19 09:00:00+00:00
CAISO,1hr,other,11716.550000000001,DAHR,2017-10-19 10:00:00+00:00
CAISO,1hr,other,11999.93,DAHR,2017-10-19 11:00:00+00:00
CAISO,1hr,other,13285.7,DAHR,2017-10-19 12:00:00+00:00
CAISO,1hr,other,14806.400000000001,DAHR,2017-10-19 13:00:00+00:00
CAISO,1hr,other,15299.300000000001,DAHR,2017-10-19 14:00:00+00:00
CAISO,1hr,other,12640.369999999999,DAHR,2017-10-19 15:00:00+00:00
CAISO,1hr,other,10829.060000000001,DAHR,2017-10-19 16:00:00+00:00
CAISO,1hr,other,10361.310000000001,DAHR,2017-10-19 17:00:00+00:00
CAISO,1hr,other,10304.039999999999,DAHR,2017-10-19 18:00:00+00:00
CAISO,1hr,other,10304.670000000002,DAHR,2017-10-19 19:00:00+00:00
CAISO,1hr,other,10663.650000000001,DAHR,2017-10-19 20:00:00+00:00
CAISO,1hr,other,10978.43,DAHR,2017-10-19 21:00:00+00:00
CAISO,1hr,other,11407.289999999999,DAHR,2017-10-19 22:00:00+00:00
CAISO,1hr,other,14288.48,DAHR,2017-10-19 23:00:00+00:00
CAISO,1hr,other,18176.04,DAHR,2017-10-20 00:00:00+00:00
CAISO,1hr,other,20312.12,DAHR,2017-10-20 01:00:00+00:00
CAISO,1hr,other,20177.019999999997,DAHR,2017-10-20 02:00:00+00:00
CAISO,1hr,other,18480.1,DAHR,2017-10-20 03:00:00+00:00
CAISO,1hr,other,16872.969999999998,DAHR,2017-10-20 04:00:00+00:00
CAISO,1hr,other,15514.53,DAHR,2017-10-20 05:00:00+00:00
CAISO,1hr,other,13162.419999999998,DAHR,2017-10-20 06:00:00+00:00
CAISO,1hr,other,12725.779999999999,DAHR,2017-10-20 07:00:00+00:00
CAISO,1hr,other,12046.4,DAHR,2017-10-20 08:00:00+00:00
CAISO,1hr,other,11790.92,DAHR,2017-10-20 09:00:00+00:00
CAISO,1hr,other,11821.66,DAHR,2017-10-20 10:00:00+00:00
CAISO,1hr,other,12119.9,DAHR,2017-10-20 11:00:00+00:00
CAISO,1hr,other,13573.420000000002,DAHR,2017-10-20 12:00:00+00:00
CAISO,1hr,other,14403.410000000002,DAHR,2017-10-20 13:00:00+00:00
CAISO,1hr,other,14664.88,DAHR,2017-10-20 14:00:00+00:00
CAISO,1hr,other,12552.84,DAHR,2017-10-20 15:00:00+00:00
CAISO,1hr,other,10969.23,DAHR,2017-10-20 16:00:00+00:00
CAISO,1hr,other,10260.229999999998,DAHR,2017-10-20 17:00:00+00:00
CAISO,1hr,other,9705.12,DAHR,2017-10-20 18:00:00+00:00
CAISO,1hr,other,9509.739999999998,DAHR,2017-10-20 19:00:00+00:00
CAISO,1hr,other,9969.17,DAHR,2017-10-20 20:00:00+00:00
CAISO,1hr,other,10191.630000000001,DAHR,2017-10-20 21:00:00+00:00
CAISO,1hr,other,10620.059999999998,DAHR,2017-10-20 22:00:00+00:00
CAISO,1hr,other,12366.57,DAHR,2017-10-20 23:00:00+00:00
CAISO,1hr,other,15975.7,DAHR,2017-10-21 00:00:00+00:00
CAISO,1hr,other,18146.56,DAHR,2017-10-21 01:00:00+00:00
CAISO,1hr,other,18265.21,DAHR,2017-10-21 02:00:00+00:00
CAISO,1hr,other,17187.4,DAHR,2017-10-21 03:00:00+00:00
CAISO,1hr,other,15852.14,DAHR,2017-10-21 04:00:00+00:00
CAISO,1hr,other,14818.77,DAHR,2017-10-21 05:00:00+00:00
CAISO,1hr,other,13068.619999999999,DAHR,2017-10-21 06:00:00+00:00
CAISO,1hr,other,12174.29,DAHR,2017-10-21 07:00:00+00:00
CAISO,1hr,other,11722.5,DAHR,2017-10-21 08:00:00+00:00
CAISO,1hr,other,11643.990000000002,DAHR,2017-10-21 09:00:00+00:00
CAISO,1hr,other,11655.32,DAHR,2017-10-21 10:00:00+00:00
CAISO,1hr,other,11726.75,DAHR,2017-10-21 11:00:00+00:00
CAISO,1hr,other,12611.890000000001,DAHR,2017-10-21 12:00:00+00:00
CAISO,1hr,other,13555.19,DAHR,2017-10-21 13:00:00+00:00
CAISO,1hr,other,13397.11,DAHR,2017-10-21 14:00:00+00:00
CAISO,1hr,other,11530.39,DAHR,2017-10-21 15:00:00+00:00
CAISO,1hr,other,9784.580000000002,DAHR,2017-10-21 16:00:00+00:00
CAISO,1hr,other,9186.489999999998,DAHR,2017-10-21 17:00:00+00:00
CAISO,1hr,other,8974.920000000002,DAHR,2017-10-21 18:00:00+00:00
CAISO,1hr,other,9068.72,DAHR,2017-10-21 19:00:00+00:00
CAISO,1hr,other,9366.48,DAHR,2017-10-21 20:00:00+00:00
CAISO,1hr,other,9595.750000000002,DAHR,2017-10-21 21:00:00+00:00
CAISO,1hr,other,10378.599999999999,DAHR,2017-10-21 22:00:00+00:00
CAISO,1hr,other,12763.86,DAHR,2017-10-21 23:00:00+00:00
CAISO,1hr,other,16678.77,DAHR,2017-10-22 00:00:00+00:00
CAISO,1hr,other,19567.11,DAHR,2017-10-22 01:00:00+00:00
CAISO,1hr,other,19649.02,DAHR,2017-10-22 02:00:00+00:00
CAISO,1hr,other,18319.600000000002,DAHR,2017-10-22 03:00:00+00:00
CAISO,1hr,other,17288.5,DAHR,2017-10-22 04:00:00+00:00
CAISO,1hr,other,16633.5,DAHR,2017-10-22 05:00:00+00:00
