INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2017-11-01T23:40:00-00:00,2017-11-01,17,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.27045,8,4
2017-11-01T23:45:00-00:00,2017-11-01,17,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,31.527140000000003,9,4
2017-11-01T23:50:00-00:00,2017-11-01,17,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,44.10002,10,4
2017-11-01T23:55:00-00:00,2017-11-01,17,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,44.10002,11,4
2017-11-02T00:00:00-00:00,2017-11-01,17,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,52.67961999999999,12,4
2017-11-02T00:05:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.93572,1,4
2017-11-02T00:10:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,23.49428,2,4
2017-11-02T00:15:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,23.49428,3,4
2017-11-02T00:20:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,23.83065,4,4
2017-11-02T00:25:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.769000000000002,5,4
2017-11-02T00:30:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.321620000000003,6,4
2017-11-02T00:35:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,32.93212,7,4
2017-11-02T00:40:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,35.554429999999996,8,4
2017-11-02T00:45:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,41.061170000000004,9,4
2017-11-02T00:50:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,35.49427,10,4
2017-11-02T00:55:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,41.083709999999996,11,4
2017-11-02T01:00:00-00:00,2017-11-01,18,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,43.422990000000006,12,4
2017-11-02T01:05:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.70607,1,4
2017-11-02T01:10:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.7751,2,4
2017-11-02T01:15:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.81997,3,4
2017-11-02T01:20:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.83489,4,4
2017-11-02T01:25:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.455940000000002,5,4
2017-11-02T01:30:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,33.08679,6,4
2017-11-02T01:35:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,31.73497,7,4
2017-11-02T01:40:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,35.12123,8,4
2017-11-02T01:45:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,34.27171,9,4
2017-11-02T01:50:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,35.30581,10,4
2017-11-02T01:55:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,33.8134,11,4
2017-11-02T02:00:00-00:00,2017-11-01,19,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,30.137059999999998,12,4
2017-11-02T02:05:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.435140000000004,1,4
2017-11-02T02:10:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.23602,2,4
2017-11-02T02:15:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.978690000000004,3,4
2017-11-02T02:20:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,33.55342,4,4
2017-11-02T02:25:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,36.9421,5,4
2017-11-02T02:30:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,34.83109,6,4
2017-11-02T02:35:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,34.48265,7,4
2017-11-02T02:40:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,33.80957,8,4
2017-11-02T02:45:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,33.80937,9,4
2017-11-02T02:50:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,37.1072,10,4
2017-11-02T02:55:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,39.5933,11,4
2017-11-02T03:00:00-00:00,2017-11-01,20,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,41.6219,12,4
2017-11-02T03:05:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,47.38878,1,4
2017-11-02T03:10:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,47.38878,2,4
2017-11-02T03:15:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,51.68315,3,4
2017-11-02T03:20:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,57.117259999999995,4,4
2017-11-02T03:25:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,65.89193,5,4
2017-11-02T03:30:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,57.117259999999995,6,4
2017-11-02T03:35:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,51.268440000000005,7,4
2017-11-02T03:40:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,47.2319,8,4
2017-11-02T03:45:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,40.69213,9,4
2017-11-02T03:50:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,39.49581,10,4
2017-11-02T03:55:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,42.83231,11,4
2017-11-02T04:00:00-00:00,2017-11-01,21,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,41.813629999999996,12,4
2017-11-02T04:05:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,70.13914,1,4
2017-11-02T04:10:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,59.606869999999994,2,4
2017-11-02T04:15:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,43.179809999999996,3,4
2017-11-02T04:20:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,47.52795,4,4
2017-11-02T04:25:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,40.80404,5,4
2017-11-02T04:30:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,43.14694,6,4
2017-11-02T04:35:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,39.368809999999996,7,4
2017-11-02T04:40:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,35.68135,8,4
2017-11-02T04:45:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.86628,9,4
2017-11-02T04:50:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.64657,10,4
2017-11-02T04:55:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.752209999999998,11,4
2017-11-02T05:00:00-00:00,2017-11-01,22,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,32.67399,12,4
2017-11-02T05:05:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.92577,1,4
2017-11-02T05:10:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,32.218509999999995,2,4
2017-11-02T05:15:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.728140000000003,3,4
2017-11-02T05:20:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,33.48552,4,4
2017-11-02T05:25:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,32.5239,5,4
2017-11-02T05:30:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,33.08305,6,4
2017-11-02T05:35:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.708779999999997,7,4
2017-11-02T05:40:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.786859999999997,8,4
2017-11-02T05:45:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.465320000000002,9,4
2017-11-02T05:50:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.960739999999998,10,4
2017-11-02T05:55:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.31745,11,4
2017-11-02T06:00:00-00:00,2017-11-01,23,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.28585,12,4
